NC_007103.1__0_partial-cat_1_17	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	17	13645	13953	1	C		bcz:pE33L466_0015  hypothetical protein	False	1.0	221.0	4.415000000000001e-65												0								2	2	False	T
NC_007103.1__0_partial-cat_1_18	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	18	14815	16797	1	A		bcz:pE33L466_0016  mcpB; methyl-accepting chemotaxis protein	True	0.89	1224.0	0.0							Methyl-accepting chemotaxis protein (MCP) signalling domain [PF00015.21]; Cache domain [PF02743.18]; HAMP domain [PF00672.25]; Cache 3/Cache 2 fusion domain [PF17201.4]					0	MER0501642	M23B	MER0501642 - subfamily M23B unassigned peptidases (Clostridium saccharobutylicum) [M23.UPB]#M23B#{peptidase unit: 361-556}~source YP_008673405~	False	0.327	103.0	6.901e-21	2	2	False	PT
NC_007103.1__0_partial-cat_1_19	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	19	17159	17527	1	C		bcz:pE33L466_0017  hypothetical protein	False	1.0	269.0	2.932e-81							Bacterial protein of unknown function (DUF898) [PF05987.13]					0								2	2	False	T
NC_007103.1__0_partial-cat_1_20	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	20	18476	19552	1	A		bcz:pE33L466_0018  xerS; site-specific tyrosine recombinase XerS	True	0.941	709.0	4.099e-229	YP_009199114.1	YP_009199114.1 putative recombinase XerD [Brevibacillus phage Jenst]	False	0.212	63.0	1.186e-09	Phage integrase family [PF00589.22]; Phage integrase, N-terminal SAM-like domain [PF13495.6]; Phage integrase, N-terminal SAM-like domain [PF02899.17]		sp|O10330|VLF1_NPVOP	Xr	sp|O10330|VLF1_NPVOP Very late expression factor 1; Xr	0								1	2	True	VTF
NC_007103.1__0_partial-cat_1_21	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	21	19899	20309	-1	C		bcz:pE33L466_0019  bdbB; disulfide bond formation protein B	False	0.944	272.0	4.6199999999999996e-82	NP_046575.1	NP_046575.1 putative disulfide oxidoreductase [Bacillus virus SPbeta]	False	0.472	114.0	7.885999999999998e-29	Disulfide bond formation protein DsbB [PF02600.16]					0								2	2	False	TF
NC_007103.1__0_partial-cat_1_22	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	22	20341	20748	-1	C		bcz:pE33L466_0020  bdbA; disulfide bond formation protein A	False	0.918	261.0	1.62e-78	NP_046573.1	NP_046573.1 putative thioredoxin [Bacillus virus SPbeta]	False	0.487	113.0	1.421e-28	Thioredoxin [PF00085.20]					0								1	2	False	TF
NC_007103.1__0_partial-cat_1_23	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	23	20760	22865	-1	A		bcz:pE33L466_0021  sunT; sublancin 168 processing and transport ATP-binding protein	True	0.929	1365.0	0.0	NP_046572.1	NP_046572.1 ABC transporter [Bacillus virus SPbeta]	True	0.457	569.0	3.87e-176	ABC transporter [PF00005.27]; ABC transporter transmembrane region [PF00664.23]; Peptidase C39 family [PF03412.15]; Guanylylate cyclase [PF09778.9]					0	MER0066131	C39	MER0066131 - sublancin 168 lantibiotic transporter ({Bacillus subtilis}) (Bacillus cereus) [C39.A03]#C39#{peptidase unit: 8-150}~source YP_245530~	False	0.977	297.0	5.986e-83	1	4	False	MKPTF
NC_007103.1__0_partial-cat_1_24	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	24	23115	23312	-1	C		bcz:pE33L466_0022  hypothetical protein	False	1.0	143.0	5.888e-39												0								2	4	False	TF
NC_007103.1__0_partial-cat_1_25	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	25	23351	23533	-1	C		bcz:pE33L466_0023  hypothetical protein	False	1.0	133.0	2.362e-35												0								2	4	False	TF
NC_007103.1__0_partial-cat_1_26	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	26	23571	23759	-1	C		bcz:pE33L466_0024  hypothetical protein	False	1.0	138.0	3.103e-37												0								2	4	False	TF
NC_007103.1__0_partial-cat_1_27	NC_007103.1__0_partial-cat_1	NC_007103.1__0_partial-cat_1	27	23800	23985	-1	C		bcz:pE33L466_0025  hypothetical protein	False	1.0	141.0	3.211e-38												0								2	5	False	TF
NC_007507.1__0_partial-cat_1_1	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	1	1	264	-1	C		xcb:XC_3671  IS1404 transposase	False	0.957	177.0	2.68e-50							Transposase [PF01527.20]					0								1	5	True	TF
NC_007507.1__0_partial-cat_1_2	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	2	402	587	1	C		xcv:XCVd0023  hypothetical protein	False	0.947	124.0	3.636e-32												0								2	2	False	TF
NC_007507.1__0_partial-cat_1_3	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	3	726	1544	-1	A	K07497	xcv:XCVd0024  ISxac3 transposase; K07497 putative transposase	True	1.0	584.0	9.429e-188	YP_008766887.1	YP_008766887.1 ISEhe3 orfB [Shigella phage SfIV]	False	0.63	332.0	8.581000000000001e-102	Integrase core domain [PF00665.26]; Integrase core domain [PF13333.6]; Integrase core domain [PF13683.6]; HTH-like domain [PF13276.6]		sp|P16942|T629_SHISO	Xr	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	0								1	2	False	VTF
NC_007507.1__0_partial-cat_1_4	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	4	1610	1882	-1	C		xcp:XCR_2981  ISxac3 transposase	False	0.912	174.0	5.355e-49	YP_008766888.1	YP_008766888.1 ISEhe3 orfA [Shigella phage SfIV]	False	0.627	101.0	2.537e-25	Transposase [PF01527.20]		sp|Q51647|YISX_BURM1	Xu	sp|Q51647|YISX_BURM1 Insertion element IS401 uncharacterized 12.4 kDa protein; Xu	0								1	2	True	TF
NC_007507.1__0_partial-cat_1_5	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	5	2284	2565	1	E																		0								2	2	False	TF
NC_007507.1__0_partial-cat_1_6	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	6	2670	3650	-1	A	K07481	xcv:XCVd0021  IS1646 transposase; K07481 transposase, IS5 family	True	0.962	662.0	1.293e-213	YP_009067097.1	YP_009067097.1 hypothetical protein [Ralstonia phage RSY1]	True	0.619	369.0	9.236e-114	Transposase domain (DUF772) [PF05598.11]; Transposase DDE domain [PF01609.21]; Transposase DDE domain [PF13612.6]; Transposase DDE domain [PF13751.6]		sp|P0CE62|INH15_ECOLI	Xr	sp|P0CE62|INH15_ECOLI Transposase InsH for insertion sequence element IS5-15; Xr	0								1	2	True	VTF
NC_007507.1__0_partial-cat_1_7	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	7	3898	4575	1	C		vha:VIBHAR_p08175  hypothetical protein	False	0.477	196.0	4.785e-54												0								2	2	False	TF
NC_007507.1__0_partial-cat_1_8	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	8	5276	5656	-1	E																		0								2	2	False	T
NC_007507.1__0_partial-cat_1_9	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	9	5768	8029	-1	A		xcv:XCVd0027  dotA; TraY/DotA-like type IV secretion system protein	True	0.937	1481.0	0.0												0								1	2	False	T
NC_007507.1__0_partial-cat_1_10	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	10	8412	8915	1	C		xcv:XCVd0028  hypothetical protein	False	0.954	337.0	4.896e-104												0								2	2	False	T
NC_007507.1__0_partial-cat_1_11	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	11	8905	9405	1	C		xcv:XCVd0029  secreted protein	False	0.922	322.0	5.497e-99												0								2	2	False	T
NC_007507.1__0_partial-cat_1_12	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	12	9405	10541	1	A		xcv:XCVd0030  secreted protein	True	0.881	694.0	1.198e-223												0								2	2	False	T
NC_007507.1__0_partial-cat_1_13	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	13	10541	11371	1	A		xcv:XCVd0031  secreted protein	True	0.916	531.0	4.739e-169												0								2	2	False	T
NC_007507.1__0_partial-cat_1_14	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	14	11368	11982	1	A		xcv:XCVd0032  secreted protein	True	0.889	379.0	4.505e-118												0								2	2	False	T
NC_007507.1__0_partial-cat_1_15	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	15	12063	12980	1	A		xcv:XCVd0033  M23 family peptidase precursor	True	0.945	607.0	7.021e-195	YP_009199099.1	YP_009199099.1 putative peptidase M23 [Brevibacillus phage Jenst]	False	0.372	76.0	6.666e-14	Peptidase family M23 [PF01551.22]					0	MER0404303	M23B	MER0404303 - subfamily M23B unassigned peptidases (Xanthomonas euvesicatoria) [M23.UPB]#M23B#{peptidase unit: 22-144}~source Q3C071_XANC5~	False	0.995	261.0	3.659e-76	0	3	False	PT
NC_007507.1__0_partial-cat_1_16	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	16	13050	14354	1	A		xcv:XCVd0034  hypothetical protein	True	0.898	814.0	3.006e-264												0								2	2	False	T
NC_007507.1__0_partial-cat_1_17	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	17	14366	14587	1	C		xcv:XCVd0035  hypothetical protein	False	0.96	150.0	5.562e-41												0								2	2	False	T
NC_007507.1__0_partial-cat_1_18	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	18	14590	16146	1	A	K03168	xcv:XCVd0036  DNA topoisomerase (EC:5.99.1.2); K03168 DNA topoisomerase I [EC:5.99.1.2]	True	0.929	1010.0	0.0							DNA topoisomerase [PF01131.20]					0								2	2	False	T
NC_007507.1__0_partial-cat_1_19	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	19	16115	16441	1	E																		0								2	2	False	T
NC_007507.1__0_partial-cat_1_20	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	20	16612	16977	1	C		xcv:XCVd0037  hypothetical protein	False	0.954	245.0	4.753e-73												0								2	2	False	T
NC_007507.1__0_partial-cat_1_21	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	21	16979	18034	1	A		xcv:XCVd0038  hypothetical protein	True	0.909	668.0	2.684e-215												0								2	2	False	T
NC_007507.1__0_partial-cat_1_22	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	22	18031	18528	1	C		xcv:XCVd0039  hypothetical protein	False	0.928	323.0	2.788e-99												0								2	2	False	T
NC_007507.1__0_partial-cat_1_23	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	23	18528	19208	1	A		xcv:XCVd0040  lytic murein transglycosylase	True	0.964	461.0	7.755999999999998e-146							Transglycosylase SLT domain [PF01464.20]					0								2	2	False	T
NC_007507.1__0_partial-cat_1_24	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	24	19205	20356	1	A	K12218	xcv:XCVd0041  icmP; IcmP-like type IV secretion system protein; K12218 intracellular multiplication protein IcmP	True	0.964	779.0	5.78e-253												0								1	2	False	T
NC_007507.1__0_partial-cat_1_25	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	25	20337	21116	1	A		xcv:XCVd0042  hypothetical protein	True	0.913	496.0	2.384e-157												0								2	2	False	T
NC_007507.1__0_partial-cat_1_26	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	26	21127	23694	1	A	K12217	xcv:XCVd0043  icmO; IcmO-like type IV secretion system protein; K12217 intracellular multiplication protein IcmO	True	0.938	1682.0	0.0							Type IV secretion-system coupling protein DNA-binding domain [PF10412.9]; TraM recognition site of TraD and TraG [PF12696.7]					0								1	2	False	T
NC_007507.1__0_partial-cat_1_27	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	27	23684	24304	1	A		xcv:XCVd0044  secreted protein	True	0.987	431.0	5.6259999999999995e-136							Bacterial protein of unknown function (DUF882) [PF05951.13]; Peptidase M15 [PF08291.11]					0	MER0069231	M15A	MER0069231 - subfamily M15A non-peptidase homologues (Xanthomonas campestris) [M15.UNA]#M15A#{peptidase unit: 68-204}~source YP_361603~	False	1.0	295.0	9.655e-90	2	2	False	PT
NC_007507.1__0_partial-cat_1_28	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	28	24292	25080	1	A	K03805	xcv:XCVd0045  dsbG; disulfide isomerase/thiol-disulfide oxidase; K03805 thiol:disulfide interchange protein DsbG	True	0.926	510.0	4.4320000000000006e-162							Thioredoxin-like domain [PF13098.6]					1								2	2	False	T
NC_007507.1__0_partial-cat_1_29	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	29	25124	25567	1	C		xcv:XCVd0046  hypothetical protein	False	0.943	293.0	3.088e-89												0								2	2	False	T
NC_007507.1__0_partial-cat_1_30	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	30	25669	25773	1	E																		0								2	2	False	T
NC_007507.1__0_partial-cat_1_31	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	31	25775	26860	1	A		xcv:XCVd0047  antirestriction protein	True	0.971	740.0	7.285999999999999e-240	YP_006989583.1	YP_006989583.1 putative ArdC-like antirestriction protein [Caulobacter virus Karma]	False	0.21	75.0	3.018e-13	Domain of unknown function (DUF1738) [PF08401.11]		sp|P27189|TRAC4_ECOLX	Xr;Xh	sp|P27189|TRAC4_ECOLX DNA primase TraC; XhXr	0								1	2	False	VT
NC_007507.1__0_partial-cat_1_32	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	32	26891	27682	1	A		xcv:XCVd0048  hypothetical protein	True	0.956	531.0	2.574e-169												0								2	2	False	T
NC_007507.1__0_partial-cat_1_33	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	33	27968	29353	1	A	K02314	xcv:XCVd0049  replicative DNA helicase; K02314 replicative DNA helicase [EC:3.6.4.12]	True	0.939	910.0	1.13e-296	YP_009293572.1	YP_009293572.1 replicative DNA helicase [Salmonella phage SJ46]	True	0.498	405.0	1.2410000000000002e-123	DnaB-like helicase C terminal domain [PF03796.15]; DnaB-like helicase N terminal domain [PF00772.21]; AAA domain [PF13481.6]; KaiC [PF06745.13]		sp|P04530|VG41_BPT4	Xr;Xh	sp|P04530|VG41_BPT4 ATP-dependent helicase 41; XhXr	0								1	2	False	VT
NC_007507.1__0_partial-cat_1_34	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	34	29408	29596	-1	E																		0								2	2	False	T
NC_007507.1__0_partial-cat_1_35	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	35	29862	30515	1	A		xcv:XCVd0050  hypothetical protein	True	0.976	449.0	8.917e-142												0								2	2	False	T
NC_007507.1__0_partial-cat_1_36	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	36	30518	31504	1	A		xcv:XCVd0051  hypothetical protein	True	0.952	658.0	4.548000000000001e-212												0								2	2	False	T
NC_007507.1__0_partial-cat_1_37	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	37	31565	34468	1	A		xcv:XCVd0052  hypothetical protein	True	0.948	1926.0	0.0												0								2	2	False	T
NC_007507.1__0_partial-cat_1_38	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	38	34479	35393	1	A		xcv:XCVd0053  hypothetical protein	True	0.95	609.0	1.386e-195												0								2	2	False	T
NC_007507.1__0_partial-cat_1_39	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	39	35390	35893	-1	E																		0								2	2	False	T
NC_007507.1__0_partial-cat_1_40	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	40	35890	37395	-1	A	K01529	xcv:XCVd0054  DNA helicase; K01529  [EC:3.6.1.-]	True	0.939	988.0	6e-323	YP_009304843.1	YP_009304843.1 putative DNA helicase [Acinetobacter phage vB_AbaM_phiAbaA1]	False	0.293	207.0	1.497e-55	UvrD-like helicase C-terminal domain [PF13361.6]; UvrD/REP helicase N-terminal domain [PF00580.21]; AAA domain [PF13245.6]; UvrD-like helicase C-terminal domain [PF13538.6]		sp|F1ND48|FBH1_CHICK	Xh	sp|F1ND48|FBH1_CHICK F-box DNA helicase 1; Xh	0								1	2	False	T
NC_007507.1__0_partial-cat_1_41	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	41	37503	37901	-1	E																		0								2	2	False	T
NC_007507.1__0_partial-cat_1_42	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	42	38347	38547	-1	E																		0								2	2	False	T
NC_007507.1__0_partial-cat_1_43	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	43	38895	39104	1	C		xao:XAC29_22449  hypothetical protein	False	0.754	107.0	4.527e-26												0								2	2	False	T
NC_007507.1__0_partial-cat_1_44	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	44	39128	39589	-1	C		xcv:XCVd0055  hypothetical protein	False	0.98	318.0	6.931e-98												0								2	2	False	T
NC_007507.1__0_partial-cat_1_45	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	45	39618	40484	-1	A		xcv:XCVd0056  hypothetical protein	True	0.953	579.0	1.656e-185												0								2	2	False	T
NC_007507.1__0_partial-cat_1_46	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	46	40481	40960	-1	E																		0								2	2	False	T
NC_007507.1__0_partial-cat_1_47	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	47	40960	41151	-1	C		xcv:XCVd0057  hypothetical protein	False	0.931	125.0	1.133e-32												0								2	2	False	T
NC_007507.1__0_partial-cat_1_48	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	48	41289	42332	-1	A		xcv:XCVd0058  hypothetical protein	True	0.859	619.0	2.8300000000000003e-198							Plasmid replication region DNA-binding N-term [PF11740.8]					0								2	2	False	T
NC_007507.1__0_partial-cat_1_49	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	49	42332	42544	-1	C		xcv:XCVd0059  hypothetical protein	False	0.915	136.0	2.267e-36												0								2	2	False	T
NC_007507.1__0_partial-cat_1_50	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	50	42544	42891	-1	C		xcv:XCVd0060  hypothetical protein	False	0.96	235.0	1.311e-69												0								2	2	False	T
NC_007507.1__0_partial-cat_1_51	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	51	42912	45860	-1	A		xcv:XCVd0061  hypothetical protein	True	0.967	1999.0	0.0												0								2	2	False	T
NC_007507.1__0_partial-cat_1_52	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	52	45870	46091	-1	C		xcv:XCVd0062  hypothetical protein	False	0.884	137.0	1.919e-36												0								2	2	False	T
NC_007507.1__0_partial-cat_1_53	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	53	46091	46489	-1	C		xcv:XCVd0063  hypothetical protein	False	0.921	257.0	6.202e-77												0								2	2	False	T
NC_007507.1__0_partial-cat_1_54	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	54	46593	46889	-1	E																		0								2	2	False	T
NC_007507.1__0_partial-cat_1_55	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	55	46910	47359	-1	C		xcv:XCVd0064  hypothetical protein	False	0.967	306.0	1.394e-93	YP_007006537.1	YP_007006537.1 hypothetical protein 7-7-1_00081 [Agrobacterium phage 7-7-1]	False	0.55	65.0	1.076e-11			REFSEQ	Xu	REFSEQ hypothetical protein; Xu	0								2	2	False	T
NC_007507.1__0_partial-cat_1_56	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	56	47439	47915	-1	C		xcv:XCVd0065  hypothetical protein	False	1.0	338.0	1.234e-104												0								2	2	False	T
NC_007507.1__0_partial-cat_1_57	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	57	47902	48120	-1	C		xcv:XCVd0066  hypothetical protein	False	0.944	145.0	2.363e-39												0								2	2	False	T
NC_007507.1__0_partial-cat_1_58	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	58	48129	48443	-1	C		xcv:XCVd0067  hypothetical protein	False	0.906	199.0	1.7280000000000002e-57												0								2	2	False	T
NC_007507.1__0_partial-cat_1_59	NC_007507.1__0_partial-cat_1	NC_007507.1__0_partial-cat_1	59	48440	48742	-1	C		xcv:XCVd0068  hypothetical protein	False	0.988	211.0	1.081e-61												0								2	2	False	T
